name,gender
Robert M. Reitano,m
Kelly Reichardt,f
Danny Aiello III,m
Quentin Tarantino,m
Adam Schroeder,m
Heitor Pereira,m
Lorenzo Senatore,m
William D. Wittliff,m
Lisa Gerrard,f
Shane Black,m
John Lafia,m
Roger Birnbaum,m
Stan Wlodkowski,m
Mark Protosevich,m
Todd Phillips,m
Sarah Beers,f
Allan Zeman,m
John Michael McDonagh,m
Ethan Coen,m
Boris Leven,m
Sean S. Cunningham,m
Steven Rogers,m
Steve Martin,m
Ashok Amritraj,m
Joe Bini,m
Alan Au,m
Margaret Johnson,f
Gore Verbinski,m
John Paul Kelly,m
Jon Danniells,m
Sari Knight,f
Noelle King,f
Kevin Thompson,m
Peter Murton,m
James L. Brooks,m
Jeremy Pikser,m
Jennifer Williams,f
Joseph P. Reidy,m
Jason Shuman,m
Marlene Stewart,f
Anthony Mendleson,m
Joseph Nasser,m
Scott Jacobson,m
Harry Stradling Sr.,m
Scott Bushnell,m
Douglas Trumbull,m
Tim McLachlan,m
Kevin James,m
John Eskow,m
Luc Besson,m
Bruce Pross,m
Carl Laemmle Jr.,m
Jack Fisk,m
Ennio Morricone,m
Tariq Anwar,m
Rudolph Maté,m
John C. Stuver,m
Dan O'Bannon,m
Fred Wolf,m
Drake Doremus,m
Dan Molina,m
Dennis Berardi,m
Martin Ruhe,m
Deborah Aquila,f
Carlos Marques-Marcet,m
Mark Dindal,m
Paolo Genovese,m
James Newton Howard,m
Stephen Chow,m
Scott Rudin,m
Randy Bricker,m
William Nicholson,m
Andrew McCarthy,m
Trevor Rabin,m
Eric Schlosser,m
Christophe Beck,m
Christian Fechner,m
Zhang Yimou,m
Bob Weinstein,m
David Tattersall,m
John Addison,m
Buster Keaton,m
Glen MacPherson,m
Daniel Espinosa,m
John Hartigan,m
Owen Marks,m
Kimmo Rajala,m
Kyle Gass,m
Mark Radcliffe,m
Rodrigo Prieto,m
Harold Ramis,m
Francesca Silvestri,f
Karen Patch,f
Lee Gilmore,m
Christopher Mapp,m
Michael Sugar,m
Christine King,f
Isao Takahata,m
Michael Garfath,m
Judy Lee,f
Tom Lazarus,m
Nathaniel Hawthorne,m
James Liggat,m
Fred Rosenberg,m
Gale Anne Hurd,f
Julia Ballou,f
Nathan Barr,m
Diane Durant,f
Bob Gale,m
William M. Elvin,m
Jane Goldenring,f
Chad Stahelski,m
Thom Mount,m
Oliver Wood,m
Rob Weiss,m
Todd Busch,m
Wes Craven,m
John Simpson,m
Martin Cantwell,m
Gregory Jacobs,m
Guy Ritchie,m
Tom Rosenberg,m
Bill Borden,m
Cassandra Kulukundis,f
Mira Nair,f
Jerzy Zielinski,m
Tonie Marshall,f
William S. Gilmore,m
Molly Malene Stensgaard,f
David Heilweil,m
Donald E. Thorin,m
Michael H. Weber,m
Edward Saxon,m
Boaz Davidson,m
Assheton Gorton,m
Jeff Betancourt,m
Ben Nye,m
Charles Hamilton,m
Billy Weber,m
Kenny Myers,m
Steve Callas,m
J. Lee Thompson,m
Baran bo Odar,m
Mac Smith,m
Justin Kurzel,m
Todd Field,m
Dea Cantu,f
Lori A. Balton,f
Jan Kiesser,m
Ruth Lambert,f
Grant Major,m
Carlo Bernard,m
Jakob Ihre,m
Simon Baker,m
Waldemar Kalinowski,m
Douglas Aibel,m
Paul Weitz,m
Douglas Crise,m
Ele Bardha,m
Danny Lerner,m
Alfonso Cuarón,m
Walter F. Parkes,m
Erwin Stoff,m
Joe Carnahan,m
Jeffrey D. Stevens,m
Sharron Reynolds,f
Barry Levinson,m
John Morris,m
Bill Thomas,m
Kevin Stitt,m
Daniel Nichols,m
Steve Kloves,m
Federico Fellini,m
Harry Gregson-Williams,m
Anna Foerster,f
David Rubin,m
Ian Baker,m
Sergio Salvati,m
Richard Sherman,m
Bonnie Timmermann,f
Jefferson Sage,m
Christopher Newman,m
Clark Gregg,m
Ron Petagna,m
Joel C. High,m
Irwin Winkler,m
Simon Kinberg,m
Mickie Paskal,f
John Howe,m
M. David Mullen,m
Jeffrey M. Howard,m
John Hamburg,m
Lisa Beach,f
Sherry Linder-Gygli,f
Louis Levy,m
Ken Halsband,m
Christine Wilson,f
Kay Cannon,f
Patrick Banister,m
Selena Arizanovic,f
James Newton Howard,m
Florian Ballhaus,m
Elizabeth Avellan,f
Greyson Chance,m
John Williamson,m
Jay Rabinowitz,m
Toby Emmerich,m
Mike Macari,m
Paul Freeman,m
Nikki Barrett,f
Jim Jarmusch,m
Jack Rapke,m
Chris Donlon,m
Volker Engel,m
Peyton Reed,m
Thomas Richards,m
Nick Allder,m
Joey Katsaros,m
Bill Corso,m
Robert Altman,m
Ronald R. Reiss,m
Ramin Djawadi,m
David V. Lester,m
Sean Ellis,m
Kathleen Rowell,f
Ed Decter,m
Lawrence Gordon,m
Mindy Marin,f
James Jacks,m
Domnica Circiumaru,f
Bob Ringwood,m
Doug Campbell,m
Philip Glass,m
Marcus Trumpp,m
Takashige Ichise,m
James Ivory,m
Thad Luckinbill,m
Ted Hope,m
Kalina Ivanov,f
Kim Davis-Wagner,f
Eric Brevig,m
Su Armstrong,f
Simonetta Mariano,f
Jack Fisk,m
Warren Beatty,m
Lindsay Pepper,f
John Wainwright,m
Anthony Waye,m
Adele Palmer,f
Bradley Thomas,m
Sacha Baron Cohen,m
Joe Simon,m
Patrick Doyle,m
Katy Covell,f
John Moore,m
Len Wiseman,m
Ellen Kuras,f
Jon Turteltaub,m
Caitlin McKenna-Wilkinson,f
Gianni Nunnari,m
Julie Anne Moore,f
Ted Tetzlaff,m
Ry Cooder,m
Troy Miller,m
Andrew Lesnie,m
Stéphane Foenkinos,m
Felicia Fasano,f
Chris Rock,m
Lori A. Balton,f
Barry Josephson,m
Larry Cohen,m
Patrick Crowley,m
Adam Bohling,m
Tony Kaye,m
Joshua Logan,m
Fred Schepisi,m
Georgianne Walken,f
Jina Jay,f
Nathan Barr,m
Carla Curry,f
Werner Herzog,m
Walt Disney,m
Hughes Winborne,m
Cameron Frankley,m
Ted Haworth,m
Ted Field,m
John Huston,m
Jessica Hall,f
Harry Crocker,m
Ben Garant,m
Linda Spheeris,f
Peter Schafer,m
Pamela Abdy,f
Matt Bettinelli-Olpin,m
Ian Differ,m
Duane Dickinson,m
Gregg Barbanell,m
Paul Kurta,m
Stéphane Brizé,m
Josh Radnor,m
Jonathan Matthews,m
William H. Burton Jr.,m
Mark Neveldine,m
Debra Neil-Fisher,f
George Hickenlooper,m
Toby Emmerich,m
Derek Rogers,m
Saar Klein,m
Tara Blume,f
Ernst Marischka,m
Nancy Nayor,f
Jen Rossiter,f
Oliver Parker,m
Peter Guber,m
Steve Edwards,m
Harald Kloser,m
Robert J. Visciglia Sr.,m
Ellen Keneshea,f
Billy Ray,m
Craig Wood,m
Sean Anders,m
Timon Dowdeswell,m
Gary Capo,m
Beau Flynn,m
Frankie Chan Fan-Kei,m
Bill Abbott,m
Nancy Dowd,f
Rob Reiner,m
Josh Hartnett,m
Marie-Anne Chazel,f
Robert A. Pandini,m
Anne Dudley,f
Hideo Yamamoto,m
Paul Pattison,m
Robert Benmussa,m
Mike Fenton,m
Joe Nussbaum,m
Robert Shaye,m
Peter Morgan,m
Robert L. Thompson,m
Angelo Badalamenti,m
Grant Major,m
Aaron Zigman,m
Maureen Webb,f
Karen Elliott,f
Tod A. Maitland,m
Roy Farfel,m
Paul Misraki,m
Randall Wallace,m
Stephen Warbeck,m
Victor Hugo,m
Suzette Sheets,f
Bonnie Hunt,f
Ron Howard,m
Ira Newborn,m
Norm Waitt,m
George DeTitta Jr.,m
Lila Yacoub,f
Molly Maginnis,f
Jon Povill,m
Steve Jobs,m
Scott Chestnut,m
Kirsten Sheridan,f
Chris Bender,m
Jade Healy,f
Ildikó Kemény,m
Christopher McQuarrie,m
Babaloo Mandel,m
Marc Shaiman,m
Jonathan Sela,m
Nina Gold,f
Adrian Lyne,m
Nora Twomey,f
Kenneth Lonergan,m
Harry Cohen,m
Jim Vickers,m
Ben Stiller,m
Polly Platt,f
Patrick Doyle,m
Michael Dougherty,m
Andrea Kenyon,f
Eli Roth,m
Jeanne McCarthy,f
Andy Nelson,m
Gus Van Sant,m
Paul Brickman,m
Lana Wachowski,f
Sam Raimi,m
Fred Moore,m
Christopher Young,m
Stephen Warbeck,m
Dorothy Whitney,f
Lisa Demaine,f
Roger Birnbaum,m
Karl Walter Lindenlaub,m
Mindy Marin,f
Glen Scantlebury,m
Stuart Baird,m
William Shakespeare,m
John Lasseter,m
Christina Smith,f
Angela Robinson,f
Nancy Klopper,f
Sean McGinly,m
Julie Monroe,f
Charles Stone III,m
Nicolas Gaster,m
Paul Peters,m
Rachel Portman,f
Russell Mulcahy,m
Toshio Suzuki,m
Michael Wearing,m
Jason Shuman,m
Scott Niemeyer,m
Nigel Sinclair,m
Nicholas Kazan,m
Monique Prudhomme,f
Lewis Schoenbrun,m
Walter P. Martishius,m
Alain Sarde,m
Christopher Greenbury,m
Mary Vernieu,f
François-Renaud Labarthe,m
Richard D. Zanuck,m
Marina Morris,f
Lorin Semone Leifer,f
Julie Hughes,f
Tim Grimes,m
Joe Dante,m
Niki Caro,f
Amy Herman,f
Michael Minkler,m
John Buchan,m
Maciek Malish,m
Robert Stadd,m
Julie McKinnon,f
Teri E. Dorman,f
Dustin O'Halloran,m
Elizabeth McBride,f
Ennio Flaiano,m
Brian Tyler,m
Ronit Ravich-Boss,f
John Hartigan,m
Alex Heffes,m
Hiroshi Katou,m
Debra Hill,f
Mike Stenson,m
Ron Nyswaner,m
Cynthia Mort,f
Mark Isham,m
Jon Kull,m
Pandro S. Berman,m
Dustin Hoffman,m
Sharon Smith,f
David James,m
Avy Kaufman,f
Alan Metter,m
Chris Hanley,m
Dena Roth,f
David Bowie,m
Alexandre Aja,m
Sid Armour,f
Matthew Libatique,m
Dyson Lovell,m
Jan Roelfs,m
Mike Smithson,m
Andreas Thiel,m
Brian Berdan,m
Jody Levin,m
Judy Taylor,f
Gus Van Sant,m
Ana Maria Quintana,f
Ross Emery,m
Elaine Dysinger,f
Paul Trejo,m
Toby Froud,m
David Leitch,m
David F. Klassen,m
Kathleen Bennett,f
Chris Rock,m
Joe Hutshing,m
John Wright,m
Wayne Lemmer,m
Bernard Williams,m
George Clooney,m
Carl Theodor Dreyer,m
Maria Coanta,f
Chris Columbus,m
Kenneth Utt,m
Steve M. Davison,m
Michael J. Benavente,m
René Goscinny,m
Federico Fellini,m
Scott Rudin,m
Jill Taylor,f
J. Dennis Washington,m
Nancy Roberts,f
Mark Isham,m
Marlene Stewart,f
Lewis Colick,m
A.E.W. Mason,m
Yannick Kergoat,m
Brenda Lopez,f
Joel B. Michaels,m
Julian Chojnacki,m
Marilou Berry,f
Ridley Scott,m
Susan E. Novick,f
Kathleen Kennedy,f
Christina Ann Wilson,f
Yana Stoyanova,f
Ronna Kress,f
Frances Goodrich,f
Jorge Saralegui,m
Victoria Russell,f
Stephen Susco,m
Jordan Horowitz,m
Walter Hill,m
Damon Lindelof,m
Anthony Waye,m
Heike Brandstatter,f
Scott Clark,m
Brian Tyler,m
Diane L. Sabatini,f
Peter Strickland,m
Brian Taylor,m
Robert Folk,m
Rosemary Brandenburg,f
Marcus Dunstan,m
Jon Jashni,m
Rick Montgomery,m
Robert J. Schiffer,m
Toshio Suzuki,m
Lucinda Syson,f
Fabrice Eboué,m
Margie Stone McShirley,f
Monty Norman,m
Jeff Cox,m
Spike Lee,m
Ted Hope,m
Peter Walpole,m
Conrad Buff IV,m
Sara Parks,f
Nick Park,m
Giuseppe Rotunno,m
Henry Kingi,m
Graeme Revell,m
Andrew Lane,m
Dickon Hinchliffe,m
Julie Monroe,f
John Hardy,m
George Lucas,m
Colin Jones,m
Alina Pentac,f
Julia Roberts,f
Laura Ziskin,f
John C. Richards,m
Coreen Mayrs,f
Alan Menken,m
Jann Engel,f
Edward Saxon,m
Brian Reitzell,m
Federico Jusid,m
Milton Carruth,m
James Coblentz,m
Antonio Pinto,m
Christina Ann Wilson,f
David Smith,m
Francesco Piccolo,m
Donald McAlpine,m
Matthew W. Mungle,m
Clint Eastwood,m
Christine Wilson,f
J. Michael Straczynski,m
Angelo Badalamenti,m
Don Burgess,m
Bob Murawski,m
Gordon Sim,m
Carlos Saldanha,m
Lana Wachowski,f
Brandon Trost,m
Christopher Brooks,m
Dustin Blauvelt,m
Dariusz Wolski,m
Michael De Luca,m
David Ronn,m
Leslie Shatz,m
Lisa Azuelos,f
James Goldman,m
Richard Bluck,m
Victor J. Kemper,m
Jean-Yves Robin,m
Vidhu Vinod Chopra,m
Fiona Trayler,f
Marcus Nispel,m
James Chressanthis,m
Martin Hunter,m
Ueli Steiger,m
Maite Rivera Carbonell,f
Shellita Boxie,f
Jean-Yves Rabier,m
Gregg Araki,m
Alan Gilmore,m
Antxón Gómez,m
Laurence Mark,m
Robert W. Cort,m
Nina Gold,f
Frank Skinner,m
Chris Sievernich,m
Bo Zenga,m
Sheri Singer,f
Laurence Bennett,m
Bear McCreary,m
Francis Ford Coppola,m
Lorenzo Semple Jr.,m
Nicholas Stoller,m
Pierre Morel,m
William C. Mellor,m
Matthias Weber,m
Jeff Rice,m
Ralph Gerling,m
Pam Dixon,f
Marvin Hamlisch,m
Timothy Alverson,m
Joe Dorn,m
Michael I. Rachmil,m
Laura Ziskin,f
Erich Pommer,m
Pedro Almodóvar,m
Peter Schink,m
David Valdes,m
Laura Ziskin,f
James Boyle,m
J. Peter Robinson,m
Peter Barsocchini,m
Mary Vernieu,f
Ray Fisher,m
Chris Sparling,m
Anna B. Sheppard,f
Mark Irwin,m
Carmen Cuba,f
Takeshi Kitano,m
Nick Cassavetes,m
Paul Maslansky,m
Stephen McEveety,m
Lauren E. Polizzi,f
Fabienne Vonier,f
Tim Smith,m
Michael Kane,m
Aaron Becker,m
Teresa Eckton,f
Nicole Kidman,f
Helen Jarvis,f
Sarah Katzman,f
Michael A. Fry,m
Jeffrey Coghlan,m
Susan E. Morse,f
James Mather,m
Elizabeth Scherberger,f
Christopher Guest,m
Robert Rodriguez,m
Nick Wechsler,m
Richard Hill,m
Marcos Bernstein,m
Steven Altiere,m
Tracey Seaward,f
Julian Clarke,m
Ethan Coen,m
Toby Emmerich,m
Bob Cooper,m
Chris Moore,m
Trevor Jolly,m
Sue Jett,f
Peter Boyle,m
Seton I. Miller,m
Thelma Schoonmaker,f
Tobey Maguire,m
Steve Saklad,m
Zev Foreman,m
Rob Cowan,m
Edward Woehler,m
Kazuya Tsurumaki,m
Lisa Bryer,f
Scott Garrett,m
Paul Rudnick,m
Christine Langan,f
Mark Tildesley,m
William A. Sawyer,m
Deborah Nadoolman,f
Harold Faltermeyer,m
Dante Ferretti,m
Charley Beal,m
Francis Ford Coppola,m
Elia Cmiral,m
Joe Russo,m
Cheung Ka-Fai,m
Peter Nashel,m
Robert Pratt,m
Roy Lee,m
Adam Jenkins,m
Alisa Lepselter,f
Sam Comer,m
Franklin Coen,m
Adam Swica,m
Marc Missonnier,m
Don Cinderella,m
Valerie E. Norman,f
Michael C. Martin,m
Sabine Hoffman,f
Ralph Fiennes,m
Sue Blainey,f
Peter Bucossi,m
Russell Banks,m
Curtis Hanson,m
Andy Nicholson,m
Aggie Guerard Rodgers,f
Adam Holender,m
John Alton,m
Hank Moonjean,m
Jane Bartelme,f
Michael Minkler,m
Matt Ember,m
Taylor Sheridan,m
Anthony Scott,m
Woody Allen,m
Darren Lynn Bousman,m
Robert C. Jones,m
Adam Brooks,m
Martin Whist,m
David Koepp,m
Paul Haslinger,m
Albert Pinkovitch,m
Oliver Hirschbiegel,m
Gary Rydstrom,m
Daryn Okada,m
Todd Solondz,m
Ralph S. Hurst,m
John Debney,m
Klaus Badelt,m
Robert N. Fried,m
Stephen Vaughan,m
Stanley Kubrick,m
Frédéric Thoraval,m
John Hughes,m
Nina Gold,f
Louise Rosner-Meyer,f
Manuel Teil,m
Walter Hill,m
Matthew Vaughn,m
Bruce Weintraub,m
Kerry Barden,m
Mark Goldblatt,m
Florian Ballhaus,m
Kathryn Price,f
Mamoru Oshii,m
John Maybury,m
Jon Greenhalgh,m
James W. Tyson,m
Victor J. Kemper,m
Matthew Jon Beck,m
John Barry,m
Deborah Nadoolman,f
Susan Becker,f
Adam Sandler,m
Bruno Rubeo,m
Robert J. Kral,m
Jim Clay,m
Mary Parent,f
Tim Burton,m
Brian Avery,m
Samuel Hadida,m
Benjamin Weill,m
Julian Morson,m
Larry Stuckey,m
Michael Uslan,m
Gillian Hawser,f
Bob Weinstein,m
Agustín Almodóvar,m
Kees Van Oostrum,m
Steve Christian,m
Michelle Morris,f
Eva Z. Cabrera,f
Rebecca Mangieri,f
Bruce Stubblefield,m
Kevin Feige,m
Nathan Larson,m
Martin Laing,m
Rick Yorn,m
Charles Papert,m
Thomas A. Morris Jr.,m
John Schwartzman,m
Jessie Thiele,f
Mark Fichera,m
Sherry Gallarneau,f
Christina Smith,f
Bruce Berman,m
Erich Hoeber,m
Jason Eisener,m
Michael Convertino,m
Miguel Tejada-Flores,m
Wolfgang Glattes,m
Rodney Rothman,m
Robert Elswit,m
Dominika Posserén,f
Gaspar Noé,m
Lucy Bevan,f
Deborah Kaplan,f
Todd Hallowell,m
Deborah Kaplan,f
Willard Huyck,m
Mark Gingras,m
Shalimar Reodica,f
Susan Matheson,f
James L. Brooks,m
Rick Montgomery,m
Deanna Brigidi,f
Emma Thomas,f
Gillian Albinski,f
Guillermo Navarro,m
Kevin Hood,m
Tonia Davis,f
Billy Bob Thornton,m
Roy Huggins,m
David Brisbin,m
Natalie Portman,f
Steve Miner,m
Tim Herlihy,m
Gregg Barbanell,m
Christina Bulbrook,f
Harry Caplan,m
Edward Lachman,m
Karen Moncrieff,f
Robert McCann,m
Lloyd Phillips,m
Brian Eatwell,m
Frank Gross,m
Jake Eberts,m
Douglas McGrath,m
Tom Hanks,m
Jim Dultz,m
Robert Lantos,m
Tom Johnson,m
Clint Eastwood,m
Oliver Scholl,m
Vincent Newman,m
Lalo Schifrin,m
Erich Kettelhut,m
Robert Riskin,m
John Hughes,m
Bill Trautvetter,m
Nathan Lanier,m
Thea von Harbou,f
John McDonnell,m
Donna Maloney,f
José Luis Rodríguez,m
Nicola Piovani,m
Jake Wade Wall,m
Denise Wingate,f
Charlie Chaplin,m
Ricky Blitt,m
KristieAnne Reed,f
Jack Rollins,m
Jay Cocks,m
Barry K. Thomas,m
Amy Heckerling,f
Noelle King,f
Sandra Condito,f
David R. Christensen,m
Carl Thiel,m
Gary Rydstrom,m
Caleb Deschanel,m
Philip Messina,m
Richard Snell,m
Eric Gautier,m
James B. Campbell,m
Stan Wlodkowski,m
Frank Cottrell Boyce,m
Rosemary Brandenburg,f
Catherine Cyran,f
Larry Madaras,m
Joe Medjuck,m
Peter Lyons Collister,m
Peter E. Berger,m
Suzie Harman,f
Leslie Dixon,f
David Pastor,m
John Ottman,m
David Lindsay-Abaire,m
Amy Sayres,f
Alar Kivilo,m
Cindy Tolan,f
John McCarthy,m
Trevor Short,m
Aaron Mendelsohn,m
Rasvan Puiu,m
D.W. Griffith,m
Clem Beauchamp,m
Marc S. Fischer,m
Patrick Doyle,m
Scott Alexander,m
Michael Corenblith,m
Oswald Morris,m
Anne Fletcher,f
Noel Marshall,m
Lawrence Bender,m
Hugh Wilson,m
Leslie Jones,f
Nathan Zellner,m
Paul Hitchcock,m
Nick Wechsler,m
Robert Kuhn,m
Kelly Oxford,m
Michael Waxman,m
Tsui Hark,m
Christophe Rossignon,m
John Francis Daley,m
Michael Colleary,m
George Roy Hill,m
Scott Meehan,m
Magali Guidasci,f
David Cronenberg,m
Tony Leech,m
Simon Brooks,m
John de Borman,m
Michael Handelman,m
Elmer Sheeley,m
Jeff Schaffer,m
Patrice Leconte,m
Garette Ratliff Henson,m
George Stevens Jr.,m
Mike Mills,m
Rob Bottin,m
Mark Poirier,m
Michael Novotny,m
F. Keogh Gleason,m
Julius Jaenzon,m
Frank Tidy,m
Edward Small,m
Nick Cassavetes,m
Luis Buñuel,m
Stuart Craig,m
Mark Warner,m
Mark Heslop,m
Jim Harrison,m
Duncan Muggoch,m
Marci Liroff,f
Christopher Gordon,m
Graham Yost,m
Dave Porter,m
Ethan Smith,m
Jim Seibel,m
Dan Weil,m
Jeffrey Nachmanoff,m
Jason Ruder,m
Jeffrey Allard,m
François Ozon,m
Nelson Coates,m
Steve Golin,m
Andy Breckman,m
Don Taylor,m
Deborah Lynn Scott,f
John Du Prez,m
James Goldman,m
Phil Alden Robinson,m
Ethan Coen,m
Louis D'Esposito,m
Jane Feinberg,f
Carlo Ponti,m
Sebastian Winterø,m
Arthur Schmidt,m
Guymon Casady,m
Ralph Eggleston,m
Eyde Belasco,f
Cédric Klapisch,m
William Nicholson,m
Samuel Hadida,m
Tom Myers,m
John R. Leonetti,m
Jim Ford,m
Serban Porupca,m
Seth Rogen,m
Jaime Comas Gil,m
Philip Seymour Hoffman,m
David Madden,m
Horton Foote,m
Lilly Wachowski,f
Jatinder Singh Manhas,m
Kevin Allen,m
Arthur C. Clarke,m
Martin Walsh,m
James D. Solomon,m
Tiffany Little Canfield,f
Mark W. Mansbridge,m
Jon Davison,m
James Newton Howard,m
Dorothy Hughes,f
John Carpenter,m
Paul Reubens,m
Aggie Guerard Rodgers,f
Pamella D'Pella,f
Philip G. Epstein,m
Karl Vollbrecht,m
Tricia Wood,f
Al Jean,m
Lee Sheward,m
Maher Ahmad,m
Mark Morgan,m
Jason Kennedy,m
Martin Shafer,m
Louis R. Loeffler,m
Nick Thurlow,m
Lana Wachowski,f
Jillian Amburgey,f
Peter Atencio,m
Luc Besson,m
Clark Hunter,m
Lauren Grey,f
Pierre-François Martin-Laval,m
Mike Fenton,m
Hugo Shong,m
Rob Zombie,m
Dennis Virkler,m
Diana Ossana,f
Antoine de Saint-Exupéry,m
Sergio Castellitto,m
Mark Walker,m
Aurelio De Laurentiis,m
Tony Lawson,m
Lorne Michaels,m
Sofia Coppola,f
Joe Daley,m
Stephen King,m
Shreya Ghoshal,f
Mary Elizabeth Still,f
Michael H. Ward,m
Roxanne Wightman,f
Denis L. Stewart,m
Don MacAulay,m
Charles Spaak,m
Bart Rachmil,m
Pedro Almodóvar,m
Derek Gibson,m
Gordon Bau,m
Lisa Gerrard,f
Bill Corso,m
Ali Asad,m
Eddie Murphy,m
Dennis Edwards,m
Paul Weitz,m
Paul Curtis,m
Andrew Silver,m
Alexandre Desplat,m
Mark Albela,m
Martin Rosen,m
Gene Colan,m
Julie Yorn,f
Erin Fernie,f
David Ingram,m
Kevin Macdonald,m
Terrence Malick,m
Ron McLeod,m
Ethan Coen,m
Barry Spikings,m
Philip LaZebnik,m
Alan Cassie,m
Arthur P. Jacobs,m
Oliver Stone,m
Anthony Hopkins,m
Ralph Eggleston,m
Mike Prestwood Smith,m
Michael Chapman,m
Michael Hertzberg,m
Joe Strassner,m
Mike Mignola,m
Tony Scott,m
François Truffaut,m
David M. Walsh,m
Richard Dwan Jr.,m
Stephen Hopkins,m
Brian Grazer,m
Shane Carruth,m
Gloria D'Alessandro,f
Andreas Grosch,m
Eric Heisserer,m
Gil Netter,m
Steve Conrad,m
Mark Irwin,m
Michael Haigney,m
Lisa Azuelos,f
John Clark,m
Terry Rossio,m
Thomas E. Spalding,m
Matthew Vaughn,m
Chad Oman,m
Christophe Beck,m
Jack Warner,m
Nancy Giebink,f
Dante Ferretti,m
Nikolaj Arcel,m
Craig Wood,m
Nicholas Stoller,m
Roger Bondelli,m
Matthias Schweighöfer,m
Benjamin Wallfisch,m
Charles Papert,m
Emily A. Wilson,f
Mindy Marin,f
Norman Reynolds,m
Leslie Dilley,m
Aubrey Lam Oi-Wah,f
Roy N. Sickner,m
David Benioff,m
Robert Little,m
Marcia Shulman,f
Philippe Rousselet,m
John Seale,m
Steven Brill,m
John Bush,m
Ben Smithard,m
Sidney Kimmel,m
David Newman,m
Peter Farrelly,m
Russell A. Gausman,m
David O. Russell,m
Gretchen Rau,f
Manny Siverio,m
Angie Rubin,f
Joseph Alfieri,m
Dennis McNeill,m
David Doernberg,m
Louis McGruder,m
Mark O'Keefe,m
Federico Moccia,m
Clark Gregg,m
Cindy Carr,f
Glen MacPherson,m
Roberto Benigni,m
Lars von Trier,m
David Lancaster,m
Carol Spier,f
Dick Bush,m
Bobby Farrelly,m
Steven Zaillian,m
Mike Southon,m
Sheree Folkson,f
Mato,m
Hagen Bogdanski,m
Chris Sanders,m
Mary Vernieu,f
William Shakespeare,m
Neil A. Machlis,m
Mike Richardson,m
Amy Herman,f
Helen Estabrook,f
Marc Abraham,m
George Gallo,m
Gerald DeTitta,m
Victor J. Kemper,m
Jacqueline Durran,f
Kathleen Kennedy,f
Peter Brown,m
Danny Pang,m
Alan Shapiro,m
Bogdan Stanciu,m
Dale Robinette,m
John S. Moyer,m
Barbara Muschietti,f
Jacqueline Durran,f
Lucinda Syson,f
Barbara Muschietti,f
Peter Griffiths,m
Robert Brakey,m
Gregory W. Smith,m
Andy Horvitch,m
Philip Greenlow,m
David Rodgers,m
Florian Ciprian,m
Jeffrey A. Mueller,m
Jennifer Dehghan,f
Ronald M. Bozman,m
Ralph Rosenblum,m
Barry Manilow,m
Catherine Hardwicke,f
Paul Hitchcock,m
Patrick Doyle,m
Stefania Velichkova,f
Frank Miller,m
Kathleen Kennedy,f
Sarah Green,f
John Adams,m
Mary Gail Artz,f
Blake Edwards,m
Michael Diner,m
Steve Picerni,m
Margarethe von Trotta,f
Robert Ward,m
Joe Kraemer,m
James W. Skotchdopole,m
Claude Zidi,m
Luca Kouimelis,f
Andrea Kenyon,f
David Mimran,m
Edith Head,f
Raymond Hakim,m
Christopher B. Landon,m
Roland Suso Richter,m
Edward Burns,m
Michael Cassidy,m
Andre Lamal,m
Dick Beebe,m
Nathan Larson,m
Jaymes Hinkle,m
Michael Ohoven,m
Nina Gold,f
Keith G. Lewis,m
Douglas Aibel,m
Ted Rae,m
Christian Colson,m
John Landis,m
Martin Laing,m
Mike Cerrone,m
Arnon Milchan,m
Brandon Tonner-Connolly,m
Sonia Grande,f
Adrian Conerth,m
David Slusser,m
Kevin Grady,m
Sean O'Neill,m
Robyn M. Mitchell,f
Joe Russo,m
Paul Dehn,m
John Lounsbery,m
Elizabeth Haffenden,f
Gary Goetzman,m
Roberto Orci,m
Christine Langan,f
Ericson Core,m
Steve Golin,m
John Penotti,m
Charles H. Joffe,m
Satoshi Kon,m
Marie-Sylvie Deveau,f
Tracy Letts,m
Ed Gass-Donnelly,m
Mark Jan Wlodarkiewicz,m
J.S. Cardone,m
Ben Hecht,m
Julian Mitchell,m
Laurie MacDonald,f
Patrick Tatopoulos,m
Bobbie Read,f
Al Lieberman,m
Michael Dougherty,m
Rick Berman,m
Craig Perry,m
Oliver Parker,m
Halina Gebarowicz,f
Clay A. Griffith,m
Anthony Ianni,m
Brian Witten,m
Charles Nordhoff,m
David Moritz,m
Paul Pattison,m
Eric Kopeloff,m
John Hillcoat,m
Trey Parker,m
Peter Filardi,m
Nick Glennie-Smith,m
Alex Kavanagh,f
Amanda Mackey,f
Nancy Steiner,f
Marc Fishman,m
Antonio Pinto,m
Marc Fisichella,m
Rupert Gregson-Williams,m
Rebecca Robertson,f
Mamoru Hosoda,m
Sarah Aubrey,f
April Ferry,f
Frank Luther,m
Ramin Djawadi,m
Christine Sheaks,f
Karen Golden,f
Ivon Ivanova,f
Francine Maisler,f
Mike Hill,m
Jonathan Cavendish,m
Philip Ivey,m
Bob Murawski,m
Nick Navarro,m
John Whitesell,m
Elie Samaha,m
Toby Emmerich,m
Ben Rothstein,m
Eraldo Da Roma,m
Laurie Parker,f
Graeme Revell,m
Teddy Castellucci,m
Michael Douglas,m
Gabriel Beristain,m
Rick Simpson,m
Ron Osborn,m
